link_id;ticket_id;ticket_barcode;bracelet_id;bracelet_uid;timestamp;actie
5907;145756;4520195535331;1590859;04259CEAA95281;2017-04-15 14:17:25.860;linktoken
5908;126511;9483377143555;1598211;0448E8EAA95280;2017-04-15 14:17:26.243;linktoken
5909;120651;8389426809186;1589020;042EA3EAA95280;2017-04-15 14:17:27.393;linktoken
5910;131435;8349241381168;1600519;044EB9EAA95281;2017-04-15 14:17:28.787;linktoken
5911;121046;7349199230656;1599879;04DDE5EAA95280;2017-04-15 14:17:29.963;linktoken
5913;143634;2483379744474;1587611;044F16EAA95284;2017-04-15 14:17:32.317;linktoken
5914;145755;5919331713471;1590859;04259CEAA95281;2017-04-15 14:17:32.797;linktoken
5915;142064;9000691689363;1593642;04DA9EEAA95280;2017-04-15 14:17:35.550;linktoken
5916;138773;7268574120347;1621919;04EDABEAA95280;2017-04-15 14:17:36.327;linktoken
5917;126513;3238060448624;1598212;047EEAEAA95281;2017-04-15 14:17:36.837;linktoken
5918;127071;6780794355954;1587484;042581EAA95280;2017-04-15 14:17:38.280;linktoken
5919;124695;4695520977657;1588911;0457BCEAA95281;2017-04-15 14:17:38.360;linktoken
5920;142045;1518101081648;1589688;04C804EAA95284;2017-04-15 14:17:38.360;linktoken
5921;120406;5148761378725;1600767;0455A0EAA95281;2017-04-15 14:17:38.430;linktoken
5922;135298;3077055527179;1590550;04E8E1EAA95280;2017-04-15 14:17:38.900;linktoken
5923;127071;6780794355954;1587484;;2017-04-15 14:17:39.057;removetoken
5924;123014;4848835431028;1599548;04FEE7EAA95280;2017-04-15 14:17:40.187;linktoken
5926;137910;3592736774784;1623945;042DC3EAA95280;2017-04-15 14:17:40.967;linktoken
5927;143745;6076179871202;1587604;045BDEEAA95280;2017-04-15 14:17:42.047;linktoken
5928;121709;9225034510429;1599886;04BBD8EAA95280;2017-04-15 14:17:43.410;linktoken
5929;145756;4520195535331;1593969;047C96EAA95280;2017-04-15 14:17:43.660;linktoken
5930;122219;9584755044911;1589678;0485B3EAA95280;2017-04-15 14:17:46.857;linktoken
5931;121047;7045055005849;1600735;044F70EAA95281;2017-04-15 14:17:47.667;linktoken
5932;126512;6319481644424;1598180;044F7CEAA95280;2017-04-15 14:17:48.690;linktoken
5933;136848;8085494851972;1587789;042F0DEAA95285;2017-04-15 14:17:49.510;linktoken
5935;120041;7648229282215;1624919;043C11EAA95284;2017-04-15 14:17:49.560;linktoken
5936;142306;9601378783222;1624303;0480EDEAA95281;2017-04-15 14:17:51.683;linktoken
5937;125104;4103071716934;1589017;04A97DEAA95280;2017-04-15 14:17:51.703;linktoken
5938;144198;6556539192203;1590981;04849DEAA95281;2017-04-15 14:17:53.190;linktoken
5939;116514;5325970186017;1623926;04280AEAA95285;2017-04-15 14:17:54.390;linktoken
5940;135299;5018300597248;1590557;04959AEAA95280;2017-04-15 14:17:55.107;linktoken
5941;127362;4267135759647;1599534;04A2ECEAA95280;2017-04-15 14:17:55.263;linktoken
5942;127362;4267135759647;1599534;;2017-04-15 14:17:55.543;removetoken
5943;122218;6563802369125;1589681;045E86EAA95280;2017-04-15 14:17:56.203;linktoken
5944;117929;9698282033253;1587627;0413F4EAA95281;2017-04-15 14:17:58.413;linktoken
5945;136459;1599605037690;1598223;0436D9EAA95281;2017-04-15 14:17:59.230;linktoken
5946;124295;8395518209130;1598022;0478AAEAA95280;2017-04-15 14:18:05.630;linktoken
5947;127715;4731042153886;1591611;04C9ACEAA95280;2017-04-15 14:18:06.657;linktoken
5948;141476;6144007985145;1621931;041C80EAA95280;2017-04-15 14:18:07.420;linktoken
5949;128766;2461972333042;1589651;04D1D8EAA95280;2017-04-15 14:18:07.700;linktoken
5950;134591;9028866881084;1588910;04EFE1EAA95280;2017-04-15 14:18:07.730;linktoken
5951;125105;8825015332388;1588997;0430E1EAA95281;2017-04-15 14:18:08.737;linktoken
5952;136770;2359779656023;1598181;0490A0EAA95281;2017-04-15 14:18:09.853;linktoken
5953;127618;5290532865788;1587635;048900EAA95284;2017-04-15 14:18:11.760;linktoken
5954;139024;2485772579981;1587461;04E47DEAA95280;2017-04-15 14:18:12.903;linktoken
5955;132030;9748456906415;1623962;04400DEAA95285;2017-04-15 14:18:13.953;linktoken
5956;132457;5812056784613;1590582;04CC79EAA95280;2017-04-15 14:18:14.180;linktoken
5957;124296;5303229910644;1601144;043218EAA95285;2017-04-15 14:18:15.057;linktoken
5958;118750;3223280381813;1599803;04B37EEAA95280;2017-04-15 14:18:17.480;linktoken
5959;127326;2210883484837;1590994;042BD2EAA95281;2017-04-15 14:18:21.020;linktoken
5960;122744;2749849694381;1589654;041EDDEAA95281;2017-04-15 14:18:21.717;linktoken
5961;133324;9516755747639;1620765;0421B1EAA95280;2017-04-15 14:18:21.987;linktoken
5962;125106;8248586974984;1589003;04A1E3EAA95280;2017-04-15 14:18:24.370;linktoken
5963;134154;1596842593453;1597999;04CAD5EAA95280;2017-04-15 14:18:26.830;linktoken
5964;122222;8300499834738;1589801;04C2A4EAA95280;2017-04-15 14:18:26.847;linktoken
5965;136771;2452585105416;1598190;04F59BEAA95280;2017-04-15 14:18:27.423;linktoken
5966;119147;7037317685777;1589377;04BFBAEAA95280;2017-04-15 14:18:28.563;linktoken
5967;130905;5707998702378;1627027;041FF3EAA95281;2017-04-15 14:18:29.390;linktoken
5968;118751;3861185834074;1588922;04C2BAEAA95280;2017-04-15 14:18:29.713;linktoken
5969;122223;5042921464948;1598637;0488D9EAA95280;2017-04-15 14:18:29.820;linktoken
5971;122446;2028364247945;1587633;04580CEAA95284;2017-04-15 14:18:32.650;linktoken
5972;123928;3102809989580;1589025;043A0EEAA95284;2017-04-15 14:18:35.853;linktoken
5973;133179;4156509588153;1598202;04569DEAA95281;2017-04-15 14:18:36.677;linktoken
5974;122220;9763737639844;1589833;045C97EAA95280;2017-04-15 14:18:37.050;linktoken
5975;139963;7760524495975;1589371;0429A3EAA95280;2017-04-15 14:18:37.500;linktoken
5976;122333;6958251947619;1589507;049E18EAA95284;2017-04-15 14:18:37.643;linktoken
5977;118746;4864807444001;1623467;042D89EAA95281;2017-04-15 14:18:37.933;linktoken
5978;119133;8460819320218;1598664;048799EAA95280;2017-04-15 14:18:39.123;linktoken
5979;143666;8379603697682;1598017;04E986EAA95280;2017-04-15 14:18:40.207;linktoken
5981;147723;7454102957640;1587602;04C1B5EAA95280;2017-04-15 14:18:42.010;linktoken
5982;118221;9259340506074;1599798;045318EAA95285;2017-04-15 14:18:42.780;linktoken
5983;130251;3991740945263;1627005;0489A3EAA95281;2017-04-15 14:18:43.013;linktoken
5984;143951;5054611253053;1589810;04DFA4EAA95280;2017-04-15 14:18:46.677;linktoken
5985;122326;6195218666699;1599573;047199EAA95280;2017-04-15 14:18:48.130;linktoken
5986;134152;6340156314151;1601163;04C5EEEAA95280;2017-04-15 14:18:49.137;linktoken
5987;140112;5892983562089;1589010;0479D9EAA95280;2017-04-15 14:18:49.257;linktoken
5988;135999;2312295786278;1598644;04E4CAEAA95280;2017-04-15 14:18:49.280;linktoken
5989;134153;2744348630854;1589349;0418E7EAA95281;2017-04-15 14:18:51.373;linktoken
5990;144075;4697169941730;1590539;04EBABEAA95280;2017-04-15 14:18:52.513;linktoken
5991;124505;7312182592802;1598210;0479E9EAA95281;2017-04-15 14:18:52.847;linktoken
5992;118222;8351466938584;1599815;0490C3EAA95280;2017-04-15 14:18:53.743;linktoken
5993;143961;4595292864677;1589817;0482E3EAA95280;2017-04-15 14:18:55.280;linktoken
5994;124971;7394507613782;1587630;04540AEAA95285;2017-04-15 14:18:56.120;linktoken
5996;147388;78897844;1590580;0446A6EAA95280;2017-04-15 14:18:58.037;linktoken
5997;120545;2658245145413;1598674;044F10EAA95285;2017-04-15 14:18:58.863;linktoken
5998;134711;4012312850125;1589015;044F12EAA95284;2017-04-15 14:19:00.153;linktoken
5999;132695;6629533892339;1599557;046DD2EAA95281;2017-04-15 14:19:01.960;linktoken
6000;135739;2741095570433;1587467;04E1FEEAA95280;2017-04-15 14:19:03.130;linktoken
6002;124715;3916059162965;1598185;04E605EAA95284;2017-04-15 14:19:03.590;linktoken
6003;121253;8423577165996;1624282;0451D1EAA95281;2017-04-15 14:19:05.303;linktoken
6004;135998;8667146192024;1589818;04D5A4EAA95280;2017-04-15 14:19:05.820;linktoken
6005;147906;6035052366792;1590892;044A0EEAA95285;2017-04-15 14:19:06.400;linktoken
6006;126695;2669047460628;1587605;044C1BEAA95284;2017-04-15 14:19:07.910;linktoken
6008;126891;9799282686163;1590561;0498F0EAA95280;2017-04-15 14:19:09.403;linktoken
6009;121257;2067676187297;1624479;048EA3EAA95281;2017-04-15 14:19:09.487;linktoken
6010;125464;5138902917968;1598660;049E03EAA95284;2017-04-15 14:19:10.800;linktoken
6011;120414;4938850753349;1623245;0408E1EAA95281;2017-04-15 14:19:11.857;linktoken
6012;120664;4845493450545;1623456;0481A1EAA95281;2017-04-15 14:19:11.897;linktoken
6013;133935;9803957084274;1588998;042F0DEAA95284;2017-04-15 14:19:13.493;linktoken
6014;124507;9348217943613;1598201;04A3EBEAA95280;2017-04-15 14:19:13.523;linktoken
6015;144076;9368888349538;1590531;04E4C5EAA95280;2017-04-15 14:19:14.223;linktoken
6016;120546;1868821665445;1589809;04AE14EAA95284;2017-04-15 14:19:14.643;linktoken
6017;121255;2525761359276;1620733;043CCAEAA95281;2017-04-15 14:19:17.433;linktoken
6018;134619;6521681504983;1601170;04EBECEAA95280;2017-04-15 14:19:17.850;linktoken
6019;126696;5782677938316;1587623;040A9FEAA95281;2017-04-15 14:19:18.243;linktoken
6020;122221;6786166674500;1600532;04A0AEEAA95280;2017-04-15 14:19:18.293;linktoken
6021;117127;2090392349588;1598663;047EA6EAA95280;2017-04-15 14:19:20.920;linktoken
6022;127517;5559563434234;1598214;0481D1EAA95281;2017-04-15 14:19:22.290;linktoken
6023;140965;5061647558939;1587450;043097EAA95280;2017-04-15 14:19:23.180;linktoken
6024;135687;7078536055934;1590581;042A86EAA95280;2017-04-15 14:19:24.590;linktoken
6025;122743;6931384133296;1589679;04C9B3EAA95280;2017-04-15 14:19:25.260;linktoken
6026;132696;9660272929532;1599565;042F7FEAA95280;2017-04-15 14:19:25.693;linktoken
6027;118083;1532682156816;1589837;042B89EAA95280;2017-04-15 14:19:26.353;linktoken
6028;121780;2921560354397;1623941;0411EFEAA95281;2017-04-15 14:19:26.780;linktoken
6029;131304;4364253037364;1601160;0452A1EAA95281;2017-04-15 14:19:27.127;linktoken
6030;123180;3080196905706;1588996;0459A2EAA95280;2017-04-15 14:19:28.177;linktoken
6031;120084;2930143504456;1624906;046E15EAA95284;2017-04-15 14:19:28.630;linktoken
6032;126692;1888276894191;1587613;041FA8EAA95280;2017-04-15 14:19:29.257;linktoken
6033;121810;9514991624905;1627347;045BE8EAA95281;2017-04-15 14:19:30.573;linktoken
6034;129675;4606266909451;1598184;04E67AEAA95280;2017-04-15 14:19:31.327;linktoken
6035;124305;1011779594736;1589646;04E4E1EAA95280;2017-04-15 14:19:34.130;linktoken
6036;140405;5410343821753;1598678;04B508EAA95284;2017-04-15 14:19:34.393;linktoken
6037;125589;8471086206549;1588897;04DB76EAA95280;2017-04-15 14:19:36.577;linktoken
6038;132698;6579672834298;1599576;04030EEAA95285;2017-04-15 14:19:36.617;linktoken
6039;148216;3806296691321;1593970;04DDC5EAA95280;2017-04-15 14:19:36.917;linktoken
6040;121754;1389574219148;1623951;0413D6EAA95280;2017-04-15 14:19:37.223;linktoken
6041;136769;6528020540114;1590570;0421BCEAA95281;2017-04-15 14:19:37.907;linktoken
6042;118084;5771666229139;1589816;0446DFEAA95280;2017-04-15 14:19:38.243;linktoken
6043;121585;3097410798198;1590506;04239CEAA95280;2017-04-15 14:19:38.400;linktoken
6044;117128;5913795738278;1587624;048F9FEAA95280;2017-04-15 14:19:38.500;linktoken
6046;122469;6258095840290;1601169;04B3ABEAA95280;2017-04-15 14:19:42.757;linktoken
6047;121251;2711079274282;1624301;04E973EAA95280;2017-04-15 14:19:43.070;linktoken
6048;120618;7439931343789;1627057;04CAE9EAA95280;2017-04-15 14:19:43.700;linktoken
6049;121252;6610417118928;1624902;041EC6EAA95280;2017-04-15 14:19:43.747;linktoken
6050;121400;1411521496422;1621138;048411EAA95284;2017-04-15 14:19:44.130;linktoken
6051;133188;6163250707335;1598675;04E091EAA95280;2017-04-15 14:19:45.723;linktoken
6052;122415;2899628648439;1588102;0424C6EAA95280;2017-04-15 14:19:45.933;linktoken
6053;122415;2899628648439;1588102;;2017-04-15 14:19:46.573;removetoken
6054;124306;1587467179856;1589652;0425E7EAA95281;2017-04-15 14:19:46.770;linktoken
6055;132697;5660497198212;1599559;043FA2EAA95280;2017-04-15 14:19:47.720;linktoken
6056;124307;1755887948646;1590552;045FD9EAA95281;2017-04-15 14:19:48.193;linktoken
6057;121920;1078820782290;1627902;047B6EEAA95280;2017-04-15 14:19:48.823;linktoken
6058;125590;3610086323794;1588920;042CB1EAA95281;2017-04-15 14:19:49.080;linktoken
6059;148232;3766108355226;1589805;0427F4EAA95280;2017-04-15 14:19:49.300;linktoken
6060;125465;4531012223843;1587643;04290CEAA95285;2017-04-15 14:19:51.353;linktoken
6061;148252;2082327026442;1598192;0499E0EAA95280;2017-04-15 14:19:52.500;linktoken
6062;134043;4296470929859;1587462;043D10EAA95284;2017-04-15 14:19:54.723;linktoken
6063;117068;5319693603104;1590521;0411ABEAA95281;2017-04-15 14:19:55.383;linktoken
6064;121258;7256643072710;1624907;0448A4EAA95281;2017-04-15 14:19:55.787;linktoken
6065;121359;7472582400388;1620760;04B27DEAA95280;2017-04-15 14:19:56.043;linktoken
6066;120915;9252451048952;1598635;048C18EAA95284;2017-04-15 14:19:56.620;linktoken
6067;136849;4120203362067;1587774;0495A0EAA95280;2017-04-15 14:19:57.633;linktoken
6068;147030;31747749;1589815;04B7A4EAA95280;2017-04-15 14:19:57.640;linktoken
6069;148217;5973668953917;1590867;04B7AEEAA95280;2017-04-15 14:19:57.663;linktoken
6070;143536;2568367284078;1587519;04370AEAA95285;2017-04-15 14:19:58.237;linktoken
6071;146948;17393807;1627031;042DEEEAA95281;2017-04-15 14:19:58.563;linktoken
6072;125588;1222236966878;1589655;04CBF6EAA95280;2017-04-15 14:19:58.917;linktoken
6073;122445;1506412045305;1590558;04C013EAA95284;2017-04-15 14:19:59.683;linktoken
6074;121833;1763011609776;1623259;04BBA0EAA95280;2017-04-15 14:20:00.530;linktoken
6075;118370;6005354162200;1587606;042D10EAA95284;2017-04-15 14:20:02.273;linktoken
6076;121254;3221540525946;1621888;04706EEAA95280;2017-04-15 14:20:03.067;linktoken
6077;117067;5145850036559;1590516;0454B9EAA95281;2017-04-15 14:20:05.333;linktoken
6078;120916;4015790998112;1592087;046C80EAA95281;2017-04-15 14:20:06.010;linktoken
6079;121399;3596800188798;1621130;04310AEAA95284;2017-04-15 14:20:06.980;linktoken
6080;136977;2196606137351;1588913;040D96EAA95280;2017-04-15 14:20:06.980;linktoken
6081;122444;1905267428538;1589647;0448CEEAA95281;2017-04-15 14:20:06.983;linktoken
6082;131940;9288699581937;1599535;04F710EAA95284;2017-04-15 14:20:07.130;linktoken
6083;132709;4192810324882;1589826;041087EAA95281;2017-04-15 14:20:07.553;linktoken
6084;124125;4146778243198;1587511;0485E0EAA95281;2017-04-15 14:20:07.553;linktoken
6085;131391;9849926696543;1588106;042DF5EAA95280;2017-04-15 14:20:10.380;linktoken
6086;121834;1562174347453;1627626;04FB6EEAA95280;2017-04-15 14:20:11.380;linktoken
6087;124506;8729329672683;1590567;04E17AEAA95280;2017-04-15 14:20:14.650;linktoken
6088;117939;1050746832440;1587747;047EAAEAA95280;2017-04-15 14:20:15.870;linktoken
6089;136755;4781435233442;1589804;0439C9EAA95281;2017-04-15 14:20:17.240;linktoken
6090;122615;5300487400399;1593024;0436E0EAA95280;2017-04-15 14:20:17.563;linktoken
6091;121347;1531800080941;1621926;043616EAA95285;2017-04-15 14:20:17.877;linktoken
6092;117066;7136938144325;1590530;04E7C5EAA95280;2017-04-15 14:20:17.880;linktoken
6093;137814;9125639210260;1589693;049F0BEAA95284;2017-04-15 14:20:18.107;linktoken
6094;118371;9134361600904;1587601;04FFE7EAA95280;2017-04-15 14:20:18.820;linktoken
6095;136978;1957017887263;1599825;04029DEAA95281;2017-04-15 14:20:20.163;linktoken
6096;116349;8170716412588;1623430;0485D2EAA95281;2017-04-15 14:20:22.700;linktoken
6097;123162;5116683817745;1623229;040E8EEAA95280;2017-04-15 14:20:23.017;linktoken
6098;128778;5160367507644;1627683;0451B5EAA95281;2017-04-15 14:20:25.013;linktoken
6099;123181;5778553541664;1589369;043AA3EAA95280;2017-04-15 14:20:25.013;linktoken
6100;134522;7893464827251;1589829;0458C9EAA95281;2017-04-15 14:20:25.723;linktoken
6101;124126;4682894112173;1587501;041608EAA95285;2017-04-15 14:20:25.947;linktoken
6102;124655;2626420051613;1592085;04F5BDEAA95280;2017-04-15 14:20:26.107;linktoken
6103;117937;3066719159344;1587782;04B08AEAA95280;2017-04-15 14:20:26.897;linktoken
6104;148254;2945012888377;1590560;041C79EAA95280;2017-04-15 14:20:27.657;linktoken
6105;117065;8958084470801;1590533;04BA79EAA95280;2017-04-15 14:20:28.120;linktoken
6106;120314;6762739187622;1624487;04CBDFEAA95280;2017-04-15 14:20:28.687;linktoken
6107;123433;6345139722688;1587634;0428C7EAA95280;2017-04-15 14:20:29.053;linktoken
6108;145737;3287746412251;1593947;0450E9EAA95281;2017-04-15 14:20:32.883;linktoken
6109;134521;3009615584674;1589834;044C14EAA95284;2017-04-15 14:20:34.777;linktoken
6110;120231;4284169902016;1589394;04D2F4EAA95280;2017-04-15 14:20:35.380;linktoken
6111;140677;7090466233879;1588917;04FE08EAA95284;2017-04-15 14:20:36.090;linktoken
6112;123434;3741351620857;1587612;0451D9EAA95280;2017-04-15 14:20:37.507;linktoken
6113;131941;1568715034653;1599540;04ED0EEAA95284;2017-04-15 14:20:37.550;linktoken
6114;130945;3405601706462;1592979;0434AAEAA95280;2017-04-15 14:20:38.037;linktoken
6115;122416;9927408383171;1588101;042B6EEAA95280;2017-04-15 14:20:39.687;linktoken
6116;148253;4910929812584;1590574;0454A2EAA95280;2017-04-15 14:20:40.510;linktoken
6117;133115;7205829267204;1587745;04D6C6EAA95280;2017-04-15 14:20:41.420;linktoken
6118;124747;3040846615836;1589692;043089EAA95280;2017-04-15 14:20:43.707;linktoken
6119;124588;4177460154140;1590505;04AAA9EAA95280;2017-04-15 14:20:43.723;linktoken
6120;137541;8955763350782;1590887;0414FFEAA95281;2017-04-15 14:20:47.173;linktoken
6121;125000;1003148227284;1589830;0452BCEAA95281;2017-04-15 14:20:47.257;linktoken
6122;128779;7655275191798;1627723;04CF79EAA95280;2017-04-15 14:20:48.603;linktoken
6123;124127;1397360536720;1587520;04D49FEAA95280;2017-04-15 14:20:50.460;linktoken
6124;124807;4912217542142;1590575;0448D9EAA95280;2017-04-15 14:20:51.820;linktoken
6125;136162;9547571302931;1587793;04641BEAA95284;2017-04-15 14:20:52.223;linktoken
6126;126691;3243559517132;1588130;046716EAA95284;2017-04-15 14:20:52.277;linktoken
6127;124725;5833947464964;1587639;0467E1EAA95281;2017-04-15 14:20:53.833;linktoken
6128;132333;7805066945967;1598653;048591EAA95281;2017-04-15 14:20:54.677;linktoken
6129;137211;6444908847352;1588940;048F96EAA95280;2017-04-15 14:20:55.437;linktoken
6130;124748;3359087508839;1589648;045CC9EAA95281;2017-04-15 14:20:55.883;linktoken
6131;120232;7177315973817;1587488;0420A8EAA95280;2017-04-15 14:20:57.433;linktoken
6132;137542;5603567691169;1590871;047EE4EAA95281;2017-04-15 14:20:57.913;linktoken
6133;135801;8567125948102;1598188;047099EAA95280;2017-04-15 14:20:58.777;linktoken
6134;123435;3999698707629;1587779;04DE04EAA95284;2017-04-15 14:21:00.253;linktoken
6135;124128;6032708322980;1587500;04A2DFEAA95280;2017-04-15 14:21:00.510;linktoken
6136;124589;7656875950594;1590509;047B8BEAA95280;2017-04-15 14:21:02.307;linktoken
6137;125715;9354020873450;1590588;045E97EAA95281;2017-04-15 14:21:04.463;linktoken
6138;139180;3622884958252;1589828;047CDFEAA95281;2017-04-15 14:21:04.653;linktoken
6139;137544;5614633268246;1593961;046CDAEAA95280;2017-04-15 14:21:06.190;linktoken
6141;124129;7391163504034;1587499;042ADDEAA95281;2017-04-15 14:21:07.947;linktoken
6142;124075;4268399398993;1589345;0492A4EAA95280;2017-04-15 14:21:08.007;linktoken
6143;136595;1470814505487;1622374;0414C8EAA95281;2017-04-15 14:21:08.483;linktoken
6144;117151;2575224559538;1587625;041AE1EAA95281;2017-04-15 14:21:09.430;linktoken
6145;121256;5186840065005;1627615;04E894EAA95280;2017-04-15 14:21:10.637;linktoken
6146;122497;9303607402231;1588919;045A15EAA95284;2017-04-15 14:21:11.407;linktoken
6147;134560;2836171086714;1587781;047585EAA95281;2017-04-15 14:21:11.913;linktoken
6148;119890;7625620721215;1589751;0419ABEAA95281;2017-04-15 14:21:13.583;linktoken
6149;129106;5864160754709;1590576;041A71EAA95281;2017-04-15 14:21:14.773;linktoken
6150;124757;1500133024229;1589683;044A14EAA95284;2017-04-15 14:21:15.170;linktoken
6151;124749;9888824070543;1598179;0422C8EAA95280;2017-04-15 14:21:15.340;linktoken
6152;137543;7710851193877;1590879;0413A9EAA95280;2017-04-15 14:21:15.363;linktoken
6153;137543;7710851193877;1590879;;2017-04-15 14:21:16.310;removetoken
6154;131753;4623802761205;1598654;048B94EAA95280;2017-04-15 14:21:16.400;linktoken
6155;139179;2860014831308;1589835;045C0AEAA95285;2017-04-15 14:21:16.423;linktoken
6156;124076;7183393214018;1589375;044086EAA95281;2017-04-15 14:21:18.177;linktoken
6157;123836;7620676056724;1587742;04A80DEAA95284;2017-04-15 14:21:18.670;linktoken
6159;118777;9460951480220;1588944;049D8AEAA95280;2017-04-15 14:21:21.800;linktoken
6160;124130;8413489108761;1587509;045612EAA95284;2017-04-15 14:21:21.860;linktoken
6161;117152;1312892377160;1587620;044F00EAA95284;2017-04-15 14:21:22.120;linktoken
6162;146153;7521696086312;1599542;04A0A0EAA95280;2017-04-15 14:21:22.583;linktoken
6163;131754;2091273406055;1592091;047DB6EAA95281;2017-04-15 14:21:24.773;linktoken
6164;125203;6354081058752;1589013;046BBEEAA95281;2017-04-15 14:21:27.007;linktoken
6165;124750;6933670868295;1598225;04C7D9EAA95280;2017-04-15 14:21:28.960;linktoken
6166;132432;5806583538931;1588133;044E10EAA95284;2017-04-15 14:21:30.917;linktoken
6167;120062;6712215924074;1590577;0488A4EAA95280;2017-04-15 14:21:31.523;linktoken
6168;124756;4873202436979;1589686;04EC04EAA95284;2017-04-15 14:21:31.653;linktoken
6169;130799;8610708465166;1589820;041C04EAA95285;2017-04-15 14:21:31.653;linktoken
6170;119531;2229460113206;1587504;04C604EAA95284;2017-04-15 14:21:32.383;linktoken
6171;138687;2355513764177;1589376;043CA3EAA95280;2017-04-15 14:21:33.630;linktoken
6172;131197;9488138531534;1598651;0468D8EAA95280;2017-04-15 14:21:34.530;linktoken
6173;137545;5038239333571;1590876;042C06EAA95284;2017-04-15 14:21:37.020;linktoken
6174;118778;6465798157529;1588895;0444DEEAA95280;2017-04-15 14:21:37.020;linktoken
6175;130228;3592267430982;1590181;040FEDEAA95281;2017-04-15 14:21:37.153;linktoken
6176;129491;6303913436022;1599547;047ADDEAA95280;2017-04-15 14:21:37.250;linktoken
6177;123322;4289629795900;1587706;048A14EAA95284;2017-04-15 14:21:38.847;linktoken
6178;131050;4159474669056;1589767;040CD9EAA95281;2017-04-15 14:21:39.717;linktoken
6179;140957;7388123504418;1587596;046F00EAA95284;2017-04-15 14:21:39.800;linktoken
6180;131067;5907409251796;1589813;043DBCEAA95281;2017-04-15 14:21:40.750;linktoken
6182;120654;4786508109129;1587516;04C304EAA95284;2017-04-15 14:21:42.753;linktoken
6183;147951;8962071010147;1589029;043CC9EAA95281;2017-04-15 14:21:44.080;linktoken
6184;138688;9881814689947;1589346;04AAB3EAA95280;2017-04-15 14:21:45.660;linktoken
6185;130656;4104068581535;1589645;0423B8EAA95281;2017-04-15 14:21:45.990;linktoken
6186;131196;5206824630194;1592993;04FDCAEAA95280;2017-04-15 14:21:46.377;linktoken
6188;117164;9890530372101;1589024;049F00EAA95284;2017-04-15 14:21:47.960;linktoken
6189;159415;3238571402825;1590848;042C8CEAA95280;2017-04-15 14:21:49.493;linktoken
6190;132180;2177360705314;1588943;047C89EAA95280;2017-04-15 14:21:50.117;linktoken
6191;127198;1906873116956;1587622;042BC8EAA95281;2017-04-15 14:21:50.583;linktoken
6192;129492;6427947367401;1599575;048580EAA95281;2017-04-15 14:21:50.720;linktoken
6193;120655;4868803063976;1587503;04D5F4EAA95280;2017-04-15 14:21:52.323;linktoken
6194;147664;3629962173309;1598191;0463A7EAA95280;2017-04-15 14:21:53.617;linktoken
6195;147949;3749837751477;1590146;04F008EAA95284;2017-04-15 14:21:55.803;linktoken
6196;122137;5075592141993;1587768;042215EAA95285;2017-04-15 14:21:55.820;linktoken
6197;131051;4421241117320;1589779;046BB5EAA95281;2017-04-15 14:21:58.110;linktoken
6198;122129;8816411829732;1598670;04D491EAA95280;2017-04-15 14:21:58.117;linktoken
6199;159403;7570049268387;1593966;049784EAA95280;2017-04-15 14:21:59.650;linktoken
6201;116878;1162698044182;1587626;046E0DEAA95284;2017-04-15 14:22:00.517;linktoken
6202;124752;6608957714007;1598226;04297DEAA95281;2017-04-15 14:22:03.370;linktoken
6203;147950;6664239602752;1590158;0401A1EAA95281;2017-04-15 14:22:04.777;linktoken
6204;129494;4651464634278;1599556;04F886EAA95280;2017-04-15 14:22:06.943;linktoken
6205;130800;9859686563887;1589795;045012EAA95284;2017-04-15 14:22:07.150;linktoken
6206;136130;5434227652813;1588902;047F9FEAA95280;2017-04-15 14:22:08.060;linktoken
6207;122130;7457363365803;1598630;045A18EAA95285;2017-04-15 14:22:08.800;linktoken
6208;130661;5963744604352;1589671;0422D9EAA95280;2017-04-15 14:22:08.800;linktoken
6209;138730;5215259732908;1587517;048FE3EAA95280;2017-04-15 14:22:10.727;linktoken
6210;133132;2766997823524;1589768;042DC9EAA95281;2017-04-15 14:22:11.037;linktoken
6211;137662;7171999850754;1593957;040CCFEAA95280;2017-04-15 14:22:11.667;linktoken
6212;122133;9450203430585;1588765;048085EAA95280;2017-04-15 14:22:11.750;linktoken
6213;136962;4582102996499;1590540;0437E8EAA95280;2017-04-15 14:22:12.890;linktoken
6214;131068;4762560978828;1589838;041106EAA95285;2017-04-15 14:22:18.197;linktoken
6215;134327;1206459905203;1592830;04D59BEAA95280;2017-04-15 14:22:19.897;linktoken
6216;135591;9119600237752;1589350;047B85EAA95280;2017-04-15 14:22:20.513;linktoken
6217;127911;6521274565681;1598639;04F9A4EAA95280;2017-04-15 14:22:20.917;linktoken
6218;132278;3613079954005;1589669;04AC14EAA95284;2017-04-15 14:22:21.523;linktoken
6219;124751;5562408902300;1598195;046FE9EAA95281;2017-04-15 14:22:21.553;linktoken
6220;125798;2452882737860;1587616;04AF9CEAA95280;2017-04-15 14:22:21.873;linktoken
6221;122135;2068615608965;1599561;0436E2EAA95280;2017-04-15 14:22:22.173;linktoken
6222;130662;3410781711854;1588915;047ED7EAA95281;2017-04-15 14:22:22.793;linktoken
6223;122135;2068615608965;1599561;;2017-04-15 14:22:22.943;removetoken
6224;138731;4752990471280;1587518;0423C8EAA95281;2017-04-15 14:22:23.150;linktoken
6225;125058;8187177824041;1587700;040208EAA95285;2017-04-15 14:22:25.197;linktoken
6226;117165;5295859037535;1589026;04FC87EAA95280;2017-04-15 14:22:25.497;linktoken
